,tac0,tac1,tac2,tac3,sigma0,sigma1,sigma2,sigma3
365,-3.3507752,-2.8766677,-2.8179712,-2.6073904,0.9596013,1.0965068,0.9813641,1.0868832
366,-1.9276497,-1.4253461,-1.2447306,-0.9590359,0.9279805,0.9608932,0.9296481,0.96323323
367,-1.8010105,-1.3557553,-1.156825,-0.874227,1.0230138,0.9125965,0.9365972,0.9235109
368,-2.115968,-1.697415,-1.5834976,-1.2128447,0.85203874,0.8358485,0.84991914,0.8732749
369,-1.6868038,-1.1585532,-1.0217938,-0.73394686,0.93804795,0.9359541,0.93502563,0.8877008
370,-1.7811757,-1.345557,-1.2283883,-0.95369744,0.89746857,1.0075518,0.9020994,0.9410601
371,-1.3212725,-0.98683405,-0.70075023,-0.535823,0.8348971,0.8492922,0.90633774,0.856903
372,-2.4907742,-2.0854375,-1.8972814,-1.6876266,1.0511334,0.94136226,0.93781537,1.0277622
373,-2.0295384,-1.594399,-1.4119197,-1.157281,0.8200962,0.80210334,0.7958724,0.85007775
374,-1.6641511,-1.1770025,-1.1733744,-0.8792401,1.1468934,1.1658198,1.1514174,1.2028732
375,-2.1937451,-1.6972482,-1.5366101,-1.4038801,0.9290226,0.9412485,0.99187654,1.054189
376,-1.7676933,-1.3817974,-1.1778377,-0.92759436,1.086014,0.9668809,0.94402117,1.034232
377,-2.225688,-1.6672287,-1.4704458,-1.3778394,0.8005527,0.79957527,0.80289704,0.8747998
378,-1.1069161,-0.7282084,-0.57287997,-0.36866885,0.9522163,0.8373738,0.8593664,1.0256652
379,-2.244249,-1.9019089,-1.6177924,-1.2474588,0.9045672,0.8319939,0.8012732,0.9383178
380,-2.2648616,-1.8568505,-1.757126,-1.3791729,0.94919515,0.8397046,0.7489695,0.87303966
381,-2.0190492,-1.5762476,-1.3857152,-1.2031684,0.7929176,0.81669503,0.8980841,0.91342443
382,-2.6000462,-2.206559,-2.0676053,-1.913872,1.0382304,0.99615216,0.99417084,1.1242905
383,0.029767336,1.038604,0.6874721,1.6799794,0.6100774,0.34017995,0.77088994,1.2292693
