,tac0,tac1,tac2,tac3,sigma0,sigma1,sigma2,sigma3
267,0.25046587,0.34618568,0.24553907,0.3228566,1.0768206,1.2046721,1.1689407,1.0936456
268,0.29773152,0.30488253,0.3106408,0.3003645,1.1321247,1.1200287,1.0462208,1.1270666
269,0.36087906,0.3346064,0.39990854,0.33739746,1.0084573,1.0947487,1.0647322,1.0298618
270,0.26822686,0.20770597,0.23351073,0.2052257,0.9105617,0.85865486,0.8776471,0.89266676
271,0.47970104,0.43810773,0.42515063,0.4205842,1.4450548,1.3830391,1.4810927,1.6302056
272,0.20125365,0.19086552,0.23909044,0.22301078,0.8246482,0.8264896,0.83637303,0.89333963
273,0.24513602,0.2865622,0.27943707,0.2637099,0.86087507,0.9266418,0.8547688,0.9790076
274,0.35707664,0.35218513,0.2894163,0.3358072,1.1509866,1.1566935,1.2337295,1.2555305
275,0.3007071,0.28124833,0.23897147,0.26207113,1.0853434,0.96051145,1.033544,1.0989938
276,0.19359839,0.2507323,0.22028017,0.24000156,1.0516634,1.0725274,1.0759083,1.0634477
277,0.31780934,0.42849898,0.31289148,0.31317055,1.1822624,1.0852563,1.1503351,1.1216124
