,tac0,tac1,tac2,tac3,sigma0,sigma1,sigma2,sigma3
117,0.47941056,0.6592174,0.858889,1.0005475,2.264018,2.1324584,2.0304885,1.6815687
118,-1.5886794,-1.2894068,-0.8697945,-0.9959923,1.4833833,1.7908382,1.4129537,1.4463198
119,-0.96176213,-0.68679553,-0.44674462,-0.25155458,1.2231181,1.2342691,1.2506984,1.1846274
120,-1.0809336,-0.8984359,-0.574967,-0.35586563,1.4627403,1.4911841,1.7092942,1.7072603
121,-1.5056164,-1.1741108,-1.019968,-0.9519873,1.2514762,1.6543833,1.4650698,1.3182368
122,-0.75225073,-0.54202634,-0.43733034,-0.18394196,1.9354696,1.6894468,1.7998621,1.9213941
123,-0.94269854,-0.7455823,-0.39749286,-0.2647258,1.5913154,1.5342612,2.3031178,1.5809128
124,-0.6022499,-0.24548107,-0.057698898,0.03683911,1.4849713,1.5200056,1.6161199,1.3529294
125,-2.0577466,-1.972853,-1.5209872,-1.4606107,2.363432,2.0029154,2.1048002,2.4428873
126,-0.68424374,-0.38747835,-0.41065896,-0.16173288,1.843443,1.9540062,1.504393,1.5964198
127,-0.30970085,-0.19251092,0.092464246,0.5265243,1.5370864,1.3328819,1.3725803,1.9038578
128,-0.6642434,-0.295656,-0.06446848,-0.09189608,1.35836,1.2318524,2.0296264,1.1712071
129,-0.6897553,-0.37689027,-0.37616378,-0.111033805,1.9269515,1.9775034,1.3479226,1.6642715
130,-1.0792966,-0.9450408,-0.54848033,-0.31872764,1.5935639,1.291459,1.6553625,1.8415428
131,-1.2919514,-0.9612452,-0.8038051,-0.58261925,1.4118799,1.9049157,1.7058226,1.2474488
132,-1.9899236,-1.7161815,-1.3393551,-1.2054495,1.2052615,1.2891623,1.5368935,1.2733482
133,-1.6546243,-1.2396947,-1.1945621,-0.8993531,1.36414,1.5972857,1.5434436,2.0834258
134,-1.673411,-1.5251745,-1.2248738,-1.0355966,1.1315385,1.102814,1.1708161,1.2032306
135,-1.7786908,-1.5190912,-1.2084316,-0.8042507,1.5393621,1.5378466,2.056241,2.0938094
136,-2.1580477,-1.8755717,-1.5234618,-1.4255961,1.150792,1.1797608,1.5263201,1.330757
137,-1.4612316,-1.4089843,-1.1658543,-0.88636947,2.161564,1.444343,1.7111136,1.8306073
138,-1.7541611,-1.5693328,-1.268752,-1.1962543,1.2373629,1.0759102,1.2534543,1.2936462
139,-1.7706715,-1.5130962,-1.2869527,-0.9715322,1.3331171,1.3483701,1.6300536,1.3831761
140,-1.7892874,-1.454052,-1.280246,-1.0835677,1.5664569,1.8875507,1.820536,2.3929667
141,-1.398643,-1.1338186,-0.9266809,-0.7968466,1.5116501,1.8266824,2.1534271,1.7662103
142,-2.7906108,-2.4209056,-2.2098782,-1.9382778,1.3022567,2.0618637,1.18623,1.653997
143,-1.7510597,-1.3748543,-1.2785636,-0.91669834,1.4242401,1.4072735,1.0995766,1.0954497
144,-1.7975558,-1.4573513,-1.327729,-1.0196223,1.2979833,1.3696957,1.3918585,1.8216144
145,-1.0402008,-0.68197393,-0.66523474,-0.4960394,2.2059987,2.514086,1.9818926,1.8860064
146,-1.9281316,-1.5805724,-1.5348116,-1.2862096,1.267316,1.4430556,1.2559253,1.5454164
147,-2.2138913,-1.9974923,-1.9283426,-1.8936872,2.4085605,1.8142563,1.7279009,1.9109709
148,-1.8936428,-1.7262558,-1.5071173,-1.4663993,1.7314945,1.2424521,1.4431612,1.6227764
149,-1.2613482,-0.9467272,-0.7960133,-0.49766564,2.0361216,2.315989,2.1145637,1.9087807
150,-1.58228,-1.3489933,-1.1697115,-0.9489559,1.3174913,1.4518411,1.1940315,1.1966507
151,-1.8425044,-1.5028487,-1.4057564,-1.3302524,1.647594,2.1158032,1.7509419,1.8134922
152,-1.8271706,-1.5768375,-1.375278,-1.1637342,1.383581,1.823519,1.4043638,1.3625672
153,-1.6355101,-1.2943809,-1.3098501,-1.2522275,1.7017663,2.585328,2.1598716,1.7539499
154,-3.4216568,-3.0870547,-3.1132693,-2.985692,1.7150363,1.6714,1.478298,2.011778
155,-1.0163567,-0.8362489,-0.6394284,-0.5398766,1.7214354,1.4606041,1.6348425,1.4715835
156,-2.5182447,-2.3242438,-2.273686,-2.1021059,1.1618544,1.2358583,1.0843697,1.0039485
157,-1.9996332,-1.6831357,-1.5669503,-1.4730498,1.3952816,2.2519321,1.7313521,1.7233704
158,-2.0357196,-1.953479,-1.7202404,-1.4700749,1.344872,0.9713018,1.0176723,1.0971662
159,-1.8492615,-1.2599993,-1.0937426,-1.0638212,1.625423,2.2577214,1.6551831,2.2451658
160,-0.5077959,-0.10190075,0.03538934,0.24539204,1.682116,2.242383,1.7705857,2.0864582
161,-0.41451687,0.062390227,0.18474707,0.44181812,1.451518,2.6640618,1.3185698,1.3897978
162,-1.7826791,-1.4326895,-1.3754066,-1.2942387,1.9603502,1.7276175,1.6013852,1.5115795
163,-1.8176286,-1.4065561,-1.2336545,-1.1026884,1.883829,2.9151495,1.9078721,1.7135215
164,-0.9286028,-0.6072373,-0.4274664,-0.12425591,1.5406795,1.4142537,1.4425737,1.4087181
165,-1.1194826,-0.9444243,-0.70887053,-0.54349476,1.7324253,1.434186,1.6155671,2.1034636
166,-1.6203282,-1.3946939,-1.1384581,-1.008271,2.1674855,1.6704558,1.642747,1.6815318
167,-1.5140593,-1.3416487,-1.0968164,-0.71105844,1.9762654,1.3621085,1.5014079,1.6353058
168,-1.4412458,-1.1405795,-0.9047124,-0.6633382,1.8388582,1.7752694,1.902808,2.1368
169,-1.2511896,-0.95916665,-0.72861487,-0.3578428,2.2057726,1.7913218,2.0759296,2.3289397
170,-0.8588891,-0.4225668,-0.17502962,-0.164466,1.83526,1.7828319,2.2959266,1.9197825
171,-0.7085091,-0.35953215,-0.1957182,0.19849385,2.315419,2.028367,2.2758605,1.7796901
172,-1.8308307,-1.3988379,-1.2905992,-0.8328725,1.5282732,1.807437,1.7450233,1.8149587
173,-1.6693953,-1.431953,-1.5217149,-1.1840111,2.2879004,2.400693,2.5254784,2.8069434
174,-1.0142095,-0.65134835,-0.5195345,-0.32106277,1.6454726,2.4409087,1.7450142,1.7913864
175,-0.3485316,-0.06398099,0.057316456,0.7100641,2.4240134,2.5802007,1.9871589,3.49706
176,-1.3016272,-1.1444492,-0.8774518,-0.74839187,1.8588609,1.3942436,1.8301823,1.3831362
177,-2.022864,-1.6835346,-1.4706956,-1.334693,2.005326,1.5383959,1.8630099,1.7655315
178,-0.9992529,-0.7145363,-0.5830494,-0.18143182,2.1336997,1.8841823,1.7385087,2.7970781
179,-1.4970337,-1.2269666,-1.1482383,-0.8311651,1.7867001,2.3890958,1.460476,1.490025
180,-2.1710083,-1.8357955,-1.5042877,-1.3066381,1.8981268,1.9305692,1.8772811,2.3341417
181,-1.6144525,-1.2441665,-1.1874881,-1.0530099,2.5214493,1.83148,1.8907257,2.0447164
182,-1.7546777,-1.253282,-0.8782254,-0.7618576,1.2996899,1.5973829,2.3227465,1.8613629
183,-1.4680017,-1.1832097,-1.0316844,-0.68226624,1.6145307,1.4686211,1.3828835,1.6199948
184,-1.6485242,-1.3775558,-1.1397805,-0.97582924,1.7186438,1.3470297,1.4120524,1.3726369
185,-3.1598833,-2.5870147,-2.5851533,-2.4083512,0.914423,2.405047,1.3020681,0.9161233
186,-3.5556872,-3.2693837,-3.0048819,-2.7563403,1.1457235,1.0730114,1.1449437,1.2915183
187,-1.7709703,-1.3680571,-1.1462927,-0.95635015,1.45479,2.176991,1.6265105,1.9246727
188,-1.751587,-1.529272,-1.1600972,-1.1562176,1.2797527,1.8366482,1.8925737,1.2605597
189,-1.9854851,-1.8102005,-1.5825483,-1.4176314,1.2063949,1.1198815,1.3402941,1.1810287
190,-1.1699866,-0.9218064,-0.72297025,-0.6209759,1.7087054,1.4983081,1.3419703,1.6544178
191,-2.016739,-1.6197364,-1.5080287,-1.3199321,1.4090105,1.5510888,1.4617379,1.565846
192,-1.4265277,-1.2972858,-1.0754466,-0.8086603,1.23973,1.4062214,1.1086457,1.4339621
193,-1.3859687,-0.96814764,-0.98669046,-0.70260036,1.7950239,2.4653304,1.6445264,2.0960119
194,-1.2219939,-0.7542528,-0.70726115,-0.5296623,1.1517766,1.5053062,1.3549547,1.415072
195,-1.1495904,-0.92388135,-0.68674564,-0.46799707,1.2326636,1.696632,1.4215388,1.4679902
196,-2.1742568,-1.7417485,-1.5243434,-1.2465206,1.3550786,1.2502999,1.1477845,1.3827372
197,-1.145381,-0.7212193,-0.56837195,-0.32424274,1.4311811,1.7580899,1.4492365,1.302599
198,-1.7439837,-1.4444457,-1.1189402,-1.1028843,0.98394847,1.09427,1.7686269,0.9615999
199,-1.2789932,-1.0165771,-0.8045682,-0.57811767,1.9038397,1.2289025,1.5054047,1.7506416
200,-2.0368817,-1.7607611,-1.506716,-1.3468063,1.2413211,1.3505944,1.6028693,1.1977088
201,-1.7324767,-1.3725755,-1.1864372,-0.9935303,1.3429711,1.6660599,1.2091595,1.3016496
202,-1.5643108,-1.2982248,-1.0105586,-0.909708,1.3346962,0.9986218,1.038656,1.1092405
203,-1.457461,-1.0770055,-0.93750924,-0.70271105,1.392357,2.2418618,1.3425525,1.3533452
204,-1.4573313,-1.1708789,-0.99309236,-0.8441136,1.4793762,1.210138,1.1109903,1.2206885
205,-1.6011978,-1.2853271,-1.0136266,-0.7973401,1.2465129,1.2930943,1.1520365,1.1789912
206,-1.7712493,-1.4999398,-1.299572,-0.9719804,1.1206491,1.0120635,1.0811629,1.133668
207,-1.745397,-1.4076111,-1.2950783,-1.0260754,1.3137435,1.651228,1.21103,1.3130546
208,-0.778934,-0.5683874,-0.40626705,-0.22132576,1.6201178,1.5837668,1.4765236,1.8471475
209,-1.6277373,-1.306358,-1.0865722,-1.0079201,1.1131675,1.3922292,1.9547246,1.1206608
210,-1.6011832,-1.0776229,-0.920546,-0.7806507,1.2295859,1.4665127,1.5220543,1.3508555
211,-1.6718233,-1.3438842,-0.96803886,-0.782204,1.5205323,1.4282885,1.394034,1.541969
212,-0.98587114,-0.6974629,-0.53502834,-0.2082542,1.5679675,1.8796235,1.7676743,1.7390696
213,-1.6263748,-1.2451044,-0.87896115,-0.8637314,1.291403,1.2223263,1.3787416,1.3876753
214,-1.1791033,-0.81371903,-0.60473996,-0.26486093,1.1168677,1.1559362,1.1544534,1.4767107
215,-1.3755673,-1.1468817,-1.0586606,-0.7080935,1.5498911,1.5041327,1.3791691,1.5685226
216,-0.8174993,-0.40626687,-0.35875568,-0.14074358,1.5676847,1.795612,1.5953099,2.3073025
217,-0.71718794,-0.54641694,-0.1599449,-0.07592639,1.7637072,1.8174957,1.9901501,1.8601965
218,-0.39070886,-0.16790628,0.10542766,0.26327965,1.5491048,1.5906277,1.6478539,1.9534376
219,-0.7865248,-0.57452154,-0.53783166,-0.23144974,1.6058983,1.7814189,1.5607948,1.9883231
220,-1.1359187,-0.66932315,-0.57431895,-0.30799606,1.823618,2.3134468,1.656827,2.0366673
221,-0.5279614,-0.23465115,-0.07647744,-0.08016453,2.5696318,2.7646248,2.3706589,1.883996
222,-0.71846473,-0.5684414,-0.44485417,-0.040647034,2.4261084,1.8084588,1.4022988,2.4376621
223,-1.2397866,-1.1085451,-0.76331013,-0.59368664,1.5993654,2.2797978,1.7048149,1.7620144
224,-1.0433118,-0.65706986,-0.25633296,-0.2483203,1.7618976,1.3955024,2.111326,1.6043769
225,-0.9936931,-0.7928742,-0.52860177,-0.28913054,1.8973728,1.2377893,1.6136743,1.6486038
226,-1.7805766,-1.4700229,-1.2355005,-0.8230386,1.7472578,1.3785877,1.8430568,2.8449311
227,-1.8893607,-1.6540229,-1.3976558,-1.3516817,1.752889,1.614758,1.4191637,1.2908175
228,-1.4027536,-1.1282861,-0.7419594,-0.49090716,2.2201562,1.732086,2.7335045,1.6471466
229,-1.5244789,-1.1638471,-1.0716155,-0.60340774,1.9254998,1.356799,1.1929481,1.5724182
230,-1.016006,-0.647653,-0.51503164,-0.23762377,1.3552977,1.6669235,1.4511495,1.6079879
231,-1.9355983,-1.5990865,-1.3362676,-1.2024426,1.9747875,1.7673968,1.6860312,1.7441088
232,-1.6781011,-1.2775605,-1.0130495,-0.7693425,1.5083307,2.1387756,2.1696353,2.0661232
233,-2.3599296,-1.9232813,-2.0218298,-1.5919349,1.5730838,1.8635315,1.6948118,2.1800168
234,-1.9479656,-1.6660142,-1.3742594,-1.0812409,1.7460977,1.6297807,1.6069434,1.6213771
235,-1.7085613,-1.3671914,-1.0250099,-1.0255749,1.5951823,1.5930065,1.932152,1.4537102
236,-1.3199475,-1.0564135,-0.8421075,-0.6609072,1.3199192,1.3450449,1.5945092,1.3583537
237,-1.400138,-0.8748252,-0.6637512,-0.45224565,1.4125329,1.8264368,1.8413016,1.9638017
238,-1.4852097,-1.3545572,-1.2379973,-0.9853134,1.6509517,1.4881842,1.3836094,1.3839267
239,-1.7912952,-1.3004674,-1.1646062,-0.8635509,1.767485,2.0451994,1.4959943,1.7640481
240,-1.664345,-1.3085035,-1.2619627,-1.112957,1.7280192,1.7825118,1.3492355,1.9733703
241,-1.2557077,-1.0011705,-0.786302,-0.43021494,1.915704,2.2699802,1.9590648,2.2399712
